id, time,      R1 , R2  , R3, R4,  Temp.,  Humidity,,,,,
0,14898.5,48760.4,-6470.88,-6470.88,56,298,2196,,,,,
0,4576.06,1570.65,-1421.77,-1421.77,11,67,134,,,,,
0,11354,68841,-5142.48,-5142.48,150,247,3373,,,,,
0,5712.7,4495.06,-1.58E+03,-1.58E+03,16,88,292,,,,,
0,10475.6,37714.6,-4185.75,-4185.75,127,205,1751,,,,,
0,13311,46718,-5752.5,-5752.5,68,273,2061,,,,,
0,14287.2,96400,-5843,-5843,62,284,3221,,,,,
0,14937.5,63855,-7274,-7274,134,270,2611,,,,,
0,6285.74,9889,-2219,-2219,28,115,584,,,,,
0,7494.15,15106,-4572,-4572,10,133,807,,,,,
0,5885.15,5096.1,-1.82E+03,-1.82E+03,8,79,292,,,,,
0,8139.75,26376.1,-3.96E+03,-3.96E+03,25,166,1414,,,,,
0,8915.22,17248.4,-4263.46,-4263.46,35,183,931,,,,,
0,10097.3,36767.5,-4673.59,-4673.59,111,205,1751,,,,,
0,7272.95,9394.1,-3119.23,-3119.23,21,138,554,,,,,
0,15743.7,142954,-7730.43,-7730.43,194,362,5847,,,,,
0,4979.66,5284,-1162,-1162,22,72,365,,,,,
0,24453.8,427981,-13690,-13690,142,618,13977,,,,,
0,7698.59,8160.42,-1.60E+03,-1.60E+03,17,111,453,,,,,
0,13893.2,62405,-5967,-5967,207,265,2060,,,,,
0,20674.6,280557,-10185,-10185,386,471,9276,,,,,
0,5181.79,3284.15,-810.088,-810.088,49,51,132,,,,,
0,10642.8,18694.6,-2.47E+03,-2.47E+03,28,168,772,,,,,
0,7621,10270,-2444,-2444,45,126,621,,,,,
0,11984.4,71437.6,-4456.51,-4456.51,45,247,3373,,,,,
0,19375.8,218816,-6709,-6709,76,383,5962,,,,,
0,8347.53,25142.4,-3217.57,-3217.57,28,157,1519,,,,,
0,11738.7,45041.9,-5697.09,-5697.09,48,273,2061,,,,,
0,6776.73,24034.1,-3127.56,-3127.56,84,154,1407,,,,,
0,9365.71,26966.1,-2921.13,-2921.13,100,158,1403,,,,,
0,15037.6,60501.4,-6462.5,-6462.5,144,305,2610,,,,,
0,8040.81,38924,-2926,-2926,12,157,2309,,,,,
0,9062.58,27068.9,-2968.82,-2968.82,92,158,1403,,,,,
0,20726.6,232557,1.30E+04,1.30E+04,84,537,8350,,,,,
0,3824.02,2162.45,-1159.66,-1159.66,20,54,165,,,,,
0,15103.8,57782,-5193,-5193,20,233,2062,,,,,
0,6052.64,7427.56,-1613.27,-1613.27,44,93,545,,,,,
0,2469.17,49.9553,-2.22E+02,-2.22E+02,96,33,5,,,,,
0,18917,160093,-9.53E+03,-9.53E+03,87,388,6290,,,,,
0,18442.9,201498,-8407,-8407,65,369,6292,,,,,
0,17268.8,217864,-6873,-6873,256,371,8983,,,,,
0,13402.1,77853.1,-5474.66,-5474.66,31,262,3211,,,,,
0,9747.71,49593.3,-5.63E+03,-5.63E+03,23,216,2677,,,,,
0,8398.71,25087.7,-3279.44,-3279.44,24,157,1519,,,,,
0,11153.2,115266,-3.87E+03,-3.87E+03,42,235,4905,,,,,
0,24025.5,279617,-1.35E+04,-1.35E+04,65,540,8870,,,,,
0,13501.1,60791.9,-4.79E+03,-4.79E+03,32,247,2754,,,,,
0,9010.55,20392.7,-3469.34,-3469.34,94,163,1162,,,,,
0,14242.1,53004.6,-5882.37,-5882.37,55,288,2334,,,,,
0,9028.98,11335.8,-3074.15,-3074.15,39,156,654,,,,,
0,8919.6,20349.5,-3371.96,-3371.96,81,163,1162,,,,,
0,12231,48393,1.30E+04,1.30E+04,32,166,1414,,,,,
0,8096.2,12064.5,-2339.76,-2339.76,86,128,693,,,,,
0,9739.3,39939.2,-3.57E+03,-3.57E+03,30,196,1885,,,,,
0,5054.24,4273.34,-1.35E+03,-1.35E+03,11,79,317,,,,,
0,8365.58,25516.4,-3211.34,-3211.34,34,157,1519,,,,,
0,8526.69,12267.7,-2800.74,-2800.74,93,136,619,,,,,
0,7277.96,9484.11,-3063.51,-3063.51,17,138,554,,,,,
0,5663.63,9868.39,-1857.71,-1857.71,43,98,651,,,,,
0,8699.69,4617,-3001,-3001,45,106,184,,,,,
0,10433,87401.8,-5.22E+03,-5.22E+03,46,254,3885,,,,,
0,23833.6,485784,-11842,-11842,141,526,15334,,,,,
0,11960,52384.6,-3.69E+03,-3.69E+03,24,216,2677,,,,,
0,13243.8,104659,-6.20E+03,-6.20E+03,68,322,4619,,,,,
0,7463.33,4632.73,-2728.17,-2728.17,35,131,271,,,,,
0,4205.7,1551.35,-818.515,-818.515,30,52,133,,,,,
0,10696.5,29354.4,-2.03E+03,-2.03E+03,25,194,1521,,,,,
0,10393.4,58694.4,-155.558,-155.558,93,217,2904,,,,,
0,7939.39,10905.9,-3364.89,-3364.89,33,156,654,,,,,
0,2480.07,52.5965,-3.50E+02,-3.50E+02,96,33,5,,,,,
0,5154.4,2963.19,-1310.96,-1310.96,34,77,205,,,,,
0,19044.9,329789,-13765,-13765,90,493,10843,,,,,
0,12912.2,66890,-8255,-8255,58,320,2976,,,,,
0,23288.4,309188,-9846,-9846,244,418,9136,,,,,
0,11717.5,46673,-2.61E+03,-2.61E+03,39,223,2059,,,,,
0,11539.2,112554,-4.20E+03,-4.20E+03,38,235,4905,,,,,
0,18193.8,285486,-12022,-12022,123,446,10395,,,,,
0,23930,478864,-1.14E+04,-1.14E+04,60,483,15505,,,,,
0,8099.01,11313,-2925,-2925,30,166,731,,,,,
0,8956.47,39562.6,-3.18E+03,-3.18E+03,21,196,1885,,,,,
0,10125.3,84941.9,-4.22E+03,-4.22E+03,20,220,3450,,,,,
0,6528.97,13262.9,-1612.31,-1612.31,17,96,804,,,,,
0,11931.4,68409.1,-4946.34,-4946.34,143,247,3373,,,,,
0,12377,71880.9,-5518.28,-5518.28,27,262,3211,,,,,
0,9122.87,16898.2,-4019.44,-4019.44,80,172,973,,,,,
0,5847.05,4189.21,-1559.03,-1559.03,127,88,318,,,,,
0,8414,10150.9,-2217.26,-2217.26,28,123,621,,,,,
0,12115.8,69165.3,-4883.11,-4883.11,131,247,3373,,,,,
0,6043.07,4588,-2017,-2017,5,71,245,,,,,
0,8485.68,25528.3,-3265.18,-3265.18,28,157,1519,,,,,
0,13575.3,91203.8,-5.66E+03,-5.66E+03,70,254,3885,,,,,
0,10088.7,41298.7,-2.44E+03,-2.44E+03,13,196,1885,,,,,
0,16264,161277,-7839.22,-7839.22,78,352,6744,,,,,
0,5211.47,4179.56,-1267.29,-1267.29,10,72,340,,,,,
0,7478.42,14013.7,-2331.34,-2331.34,97,120,809,,,,,
0,14208.9,144197,-6929,-6929,71,322,5739,,,,,
0,6325.03,7802.57,-1693.64,-1693.64,67,104,457,,,,,
0,13252.2,79963.4,-5.73E+03,-5.73E+03,51,272,3539,,,,,
0,8740.71,22450.3,-3072.89,-3072.89,82,152,1165,,,,,
0,23472.5,435761,-15950,-15950,107,504,13638,,,,,
0,17237.6,283372,-12391,-12391,84,450,10381,,,,,
0,10512.6,37708,-4184.18,-4184.18,115,205,1751,,,,,
0,8692.96,12236.9,-2717.03,-2717.03,98,136,619,,,,,
0,14434.4,104133,-5768.8,-5768.8,154,281,4061,,,,,
0,12822.1,100721,-4643,-4643,24,308,4820,,,,,
0,13268.3,60773.9,-4.57E+03,-4.57E+03,26,247,2754,,,,,
0,16996,141338,-9108,-9108,240,349,5114,,,,,
0,14016,53512.4,-3.95E+03,-3.95E+03,33,215,2188,,,,,
0,9278.65,46839.8,-5.29E+03,-5.29E+03,29,216,2677,,,,,
0,17169.7,140899,-7432.84,-7432.84,216,321,4630,,,,,
0,13064.4,72634,-5462.11,-5462.11,34,262,3211,,,,,
0,10353.4,39242.8,-4306.41,-4306.41,40,193,2118,,,,,
0,15561.2,94473,-11955,-11955,196,398,3988,,,,,
0,5846.19,1729.92,-1376.53,-1376.53,20,76,147,,,,,
0,10159.3,37627.3,-3.61E+03,-3.61E+03,34,196,1997,,,,,
0,11360.1,115157,-3.62E+03,-3.62E+03,47,235,4905,,,,,
0,20313.4,157938,-4.33E+03,-4.33E+03,120,449,5537,,,,,
0,8440.04,9618.43,-2824,-2824,16,138,554,,,,,
0,25803.1,253419,-3.67E+03,-3.67E+03,91,537,8350,,,,,
0,5377.27,4291.84,-9.06E+02,-9.06E+02,15,88,292,,,,,
0,6523.06,10350.2,-2.63E+03,-2.63E+03,15,109,689,,,,,
0,8721.22,12348.3,-2615.61,-2615.61,83,136,619,,,,,
0,6403.36,5343.76,-2.38E+03,-2.38E+03,8,79,292,,,,,
0,22893.7,277792,-9680.15,-9680.15,61,468,9276,,,,,
0,18761.6,161110,-9.25E+03,-9.25E+03,85,388,6290,,,,,
0,7363.86,14056.4,-2331.7,-2331.7,81,120,809,,,,,
0,5173.86,4138.96,-1.17E+03,-1.17E+03,11,79,317,,,,,
0,12399.1,74831,-3.98E+03,-3.98E+03,29,249,3630,,,,,
0,25329.7,470930,4.96E+04,4.96E+04,52,483,15505,,,,,
0,9455.5,12545.5,-2314.61,-2314.61,65,128,693,,,,,
0,6757.58,10897,-3399,-3399,23,116,654,,,,,
0,8899.37,11286.2,-3095.39,-3095.39,49,156,654,,,,,
0,5224.19,4213.57,-1.43E+03,-1.43E+03,19,88,292,,,,,
0,22062.4,410269,-8.57E+03,-8.57E+03,65,473,14125,,,,,
0,6643.39,6440.91,-2312.73,-2312.73,11,104,368,,,,,
0,18786,161211,-9.59E+03,-9.59E+03,72,388,6290,,,,,
0,9858.37,34123.4,-3504.69,-3504.69,81,176,1922,,,,,
0,9487.85,37286,-6252,-6252,37,226,1815,,,,,
0,10369.9,21303,-2662,-2662,52,124,848,,,,,
0,8992.41,13839.1,-2982.35,-2982.35,24,148,729,,,,,
0,10425.1,22165,-2.01E+03,-2.01E+03,36,182,1212,,,,,
0,11680.4,73769,-4.88E+03,-4.88E+03,20,249,3630,,,,,
0,12137.9,57811,-2369,-2369,51,219,2671,,,,,
0,12810.9,45978.8,-2.54E+03,-2.54E+03,40,223,2059,,,,,
0,13288.9,61873.6,-5.94E+03,-5.94E+03,30,247,2754,,,,,
0,4890.58,6330,-1572,-1572,6,76,395,,,,,
0,9285.46,28696.8,-3387.33,-3387.33,34,179,1626,,,,,
0,5417.24,5279,-2695,-2695,23,88,370,,,,,
0,17080.5,160810,-1.28E+04,-1.28E+04,90,388,6290,,,,,
0,10546.8,48902.2,-3.80E+03,-3.80E+03,24,216,2677,,,,,
0,8828.21,13132.1,-2513.93,-2513.93,16,132,806,,,,,
0,9639.27,31810.5,-2.05E+03,-2.05E+03,27,166,1414,,,,,
0,9235.38,26494,-1.86E+03,-1.86E+03,27,156,1364,,,,,
0,5903.94,11016.6,-1893.99,-1893.99,28,102,764,,,,,
0,29510.1,503334,-20413,-20413,446,714,13658,,,,,
0,22873.8,413391,-7.46E+03,-7.46E+03,67,473,14125,,,,,
0,6797.12,5111.53,-2.09E+03,-2.09E+03,9,79,292,,,,,
0,16543.6,230510,-12818,-12818,83,364,8856,,,,,
0,12397,74816,-4.98E+03,-4.98E+03,33,249,3630,,,,,
0,11137.3,50279.7,-4.78E+03,-4.78E+03,21,216,2677,,,,,
0,15378.9,133188,-7.19E+03,-7.19E+03,98,449,5537,,,,,
0,6773.6,6427.73,-2.16E+03,-2.16E+03,12,119,395,,,,,
0,29028,681375,-17886,-17886,131,700,19440,,,,,
0,10854.4,27178,-2268.89,-2268.89,38,214,1469,,,,,
0,10286.2,38090.1,-4248.28,-4248.28,127,205,1751,,,,,
0,12673.5,114063,-3.36E+03,-3.36E+03,48,235,4905,,,,,
0,13500.6,42658.8,-1.47E+03,-1.47E+03,48,234,1581,,,,,
0,12344.7,74583.4,-3.15E+03,-3.15E+03,24,249,3630,,,,,
0,14838.1,53790,-7487,-7487,56,300,2200,,,,,
0,9768.78,34339.8,-4523.74,-4523.74,128,208,1691,,,,,
0,12313.5,74705.3,-3.96E+03,-3.96E+03,29,249,3630,,,,,
0,3021.24,66.7971,-2.33E+02,-2.33E+02,92,33,5,,,,,
0,10622.3,30139,-4582,-4582,99,222,1525,,,,,
0,2447.2,64.2435,-4.25E+02,-4.25E+02,96,33,5,,,,,
0,20819.2,175043,-7.89E+03,-7.89E+03,93,449,5537,,,,,
0,12084.7,52848.7,-4244.96,-4244.96,93,209,2534,,,,,
0,4129.81,1492.19,-912.225,-912.225,41,52,133,,,,,
0,8443.74,25666.6,-1.77E+03,-1.77E+03,27,156,1364,,,,,
0,5511.01,4361.34,-1.12E+03,-1.12E+03,19,88,292,,,,,
0,4579.67,3028.06,-1244.99,-1244.99,38,71,249,,,,,
0,7105.67,13105,-1728.65,-1728.65,22,105,765,,,,,
0,6791.97,5331.32,-2170.51,-2170.51,58,107,346,,,,,
0,25330.6,500726,-13881,-13881,134,636,15869,,,,,
0,25104.1,475558,-1.12E+04,-1.12E+04,55,483,15505,,,,,
0,14385.1,139075,-4.36E+03,-4.36E+03,57,315,5844,,,,,
0,8526.04,25158.1,-3172.71,-3172.71,35,157,1519,,,,,
0,4159.09,1975.5,-1071.71,-1071.71,5,63,166,,,,,
0,11371.4,45777,-3979,-3979,16,201,2323,,,,,
0,15394.1,118102,-4.39E+03,-4.39E+03,62,271,4426,,,,,
0,7852.58,12821.4,-2740.94,-2740.94,15,132,806,,,,,
0,15203,141415,-3.32E+03,-3.32E+03,56,315,5844,,,,,
0,6285.72,5823,-2154,-2154,8,94,398,,,,,
0,14072.9,52721.2,-5793.56,-5793.56,52,288,2334,,,,,
0,5222.92,4304.7,-1.70E+03,-1.70E+03,14,88,292,,,,,
0,13427.1,23730,-3935,-3935,28,169,1021,,,,,
0,17547.2,230237,-8940,-8940,62,352,7824,,,,,
0,18148.5,198005,-7.14E+03,-7.14E+03,61,390,7459,,,,,
0,15885.8,163367,-6995,-6995,155,399,6299,,,,,
0,13080.3,61049.9,-3.94E+03,-3.94E+03,41,247,2754,,,,,
0,11634.8,40508,-5543,-5543,31,257,2061,,,,,
0,2475.29,51.1604,-5.47E+02,-5.47E+02,92,33,5,,,,,
0,19903.2,155726,-8.18E+03,-8.18E+03,72,449,5537,,,,,
0,3335.95,1294.6,-730.158,-730.158,33,40,100,,,,,
0,12920.6,59998.9,-5.64E+03,-5.64E+03,28,247,2754,,,,,
0,11966.2,25915,-4701,-4701,139,201,1066,,,,,
0,9040.58,27938,-3209,-3209,35,149,1254,,,,,
0,5011.76,4176.44,-6.71E+02,-6.71E+02,12,79,317,,,,,
0,14205.3,51877.7,-5886.3,-5886.3,47,288,2334,,,,,
0,8062.49,10776,-2598,-2598,17,125,653,,,,,
0,13110.9,43720.3,1.33E+02,1.33E+02,66,223,2059,,,,,
0,6583.44,5185.55,-1.75E+03,-1.75E+03,9,79,292,,,,,
0,6119.66,4639.33,-9.05E+02,-9.05E+02,15,88,292,,,,,
0,14953.7,140515,-4.39E+03,-4.39E+03,62,315,5844,,,,,
0,13615.8,52677.5,-5976.08,-5976.08,55,288,2334,,,,,
0,13244.3,142610,-6401.48,-6401.48,190,308,6057,,,,,
0,6548.9,5255.66,-1.70E+03,-1.70E+03,8,79,292,,,,,
0,10848.3,37565.6,-5021.26,-5021.26,158,216,1994,,,,,
0,2491.23,52.2254,-6.56E+02,-6.56E+02,8,33,5,,,,,
0,13846.5,81961,-8368,-8368,47,283,3380,,,,,
0,13164,60769.1,-5.22E+03,-5.22E+03,30,247,2754,,,,,
0,9092.56,29122.8,-3483.91,-3483.91,24,179,1626,,,,,
0,12243.4,115617,-3.97E+03,-3.97E+03,49,235,4905,,,,,
0,8849.31,16160.9,-3317.19,-3317.19,89,172,973,,,,,
0,7997.17,12865.3,-2666.57,-2666.57,15,132,806,,,,,
0,15155.1,95591.9,-5.02E+03,-5.02E+03,70,254,3885,,,,,
0,5264.33,2339.25,-772.795,-772.795,30,51,132,,,,,
0,14383.7,143003,-6140.16,-6140.16,157,308,6057,,,,,
0,9060.43,20215.1,-3429.37,-3429.37,101,163,1162,,,,,
0,9070.1,11704.5,-2734.48,-2734.48,91,136,619,,,,,
0,10438.5,27767.5,-4069.9,-4069.9,67,214,1469,,,,,
0,9550.91,25945.3,-3271.79,-3271.79,27,174,1415,,,,,
0,6915.17,9370.4,-3264.72,-3264.72,23,138,554,,,,,
0,11598.8,72650,-4921,-4921,23,225,3131,,,,,
0,9235.56,26720.4,-1.96E+03,-1.96E+03,31,156,1364,,,,,
0,11858.1,80434,-4352,-4352,38,239,3706,,,,,
0,14252.1,65622.2,-3.56E+03,-3.56E+03,71,224,2192,,,,,
0,13859.9,52165.7,-5918.74,-5918.74,50,288,2334,,,,,
0,11897.6,59469.8,-3.45E+03,-3.45E+03,54,223,2822,,,,,
0,16093.4,118347,-4.71E+03,-4.71E+03,62,271,4426,,,,,
0,10873,38059.7,-4106.81,-4106.81,104,205,1751,,,,,
0,23083.5,260018,-1.34E+04,-1.34E+04,63,540,8870,,,,,
0,11626.1,54237,-2280,-2280,97,193,2257,,,,,
0,8643.6,25690.7,-3157.56,-3157.56,29,157,1519,,,,,
0,22592.5,408774,-8.11E+03,-8.11E+03,67,473,14125,,,,,
0,19721.7,153852,-9.19E+03,-9.19E+03,80,449,5537,,,,,
0,33130.7,745484,-17674,-17674,120,750,21046,,,,,
0,9386.98,7653,-2669,-2669,29,128,426,,,,,
0,8062.86,26969,-3.14E+03,-3.14E+03,26,166,1414,,,,,
0,10590.9,22339,-5364,-5364,4,134,652,,,,,
0,12156.7,73486.7,-5.20E+03,-5.20E+03,26,249,3630,,,,,
0,8898.74,13881.9,-2879.79,-2879.79,24,148,729,,,,,
0,13718.6,46730.4,-5744.39,-5744.39,65,273,2061,,,,,
0,8479,8937,-4661,-4661,66,139,457,,,,,
0,7796.19,26455.6,-2870.99,-2870.99,97,156,1521,,,,,
0,8716.43,26438.1,-2.26E+03,-2.26E+03,42,156,1364,,,,,
0,2379.08,51.9483,-5.39E+02,-5.39E+02,6,33,5,,,,,
0,5852.96,10905.8,-1883.31,-1883.31,19,102,764,,,,,
0,9108.83,20572.2,-3418.1,-3418.1,93,163,1162,,,,,
0,11477.6,50123.8,-3.78E+03,-3.78E+03,21,216,2677,,,,,
0,12229.1,51805.8,-3.80E+03,-3.80E+03,29,216,2677,,,,,
0,13998.2,94592.3,-5737.54,-5737.54,40,294,4249,,,,,
0,12066.3,52741.8,-3.95E+03,-3.95E+03,35,224,2192,,,,,
0,27131.4,459698,-14239,-14239,226,524,13149,,,,,
0,25886.1,278345,-1.23E+04,-1.23E+04,77,540,8870,,,,,
0,11015.9,90540,-6481,-6481,41,249,4333,,,,,
0,19768.8,336423,-5.62E+03,-5.62E+03,111,462,11563,,,,,
0,7256.47,14282.2,-2413.54,-2413.54,87,120,809,,,,,
0,13289.8,40534.9,-2.13E+03,-2.13E+03,40,234,1581,,,,,
0,16460.8,89121,-7368,-7368,180,339,3719,,,,,
0,6868.97,7683,-2745,-2745,37,116,517,,,,,
0,5853.93,4291.46,-1155.02,-1155.02,24,72,340,,,,,
0,22873.1,245417,-1.13E+04,-1.13E+04,89,537,8350,,,,,
0,2291.14,59.9544,-3.92E+01,-3.92E+01,6,33,5,,,,,
0,10644.1,38909.3,-4301.02,-4301.02,36,193,2118,,,,,
0,9751.29,38660.6,-2.32E+03,-2.32E+03,35,196,1885,,,,,
0,5632.02,11002.5,-2182.22,-2182.22,27,102,764,,,,,
0,15002.4,141419,-2.95E+03,-2.95E+03,41,315,5844,,,,,
0,16171.4,109979,-8090,-8090,65,351,4633,,,,,
0,9575.51,25908.1,-3326.75,-3326.75,19,174,1415,,,,,
0,9077.49,11374.6,-3063.58,-3063.58,30,156,654,,,,,
0,8778.98,51266.2,-4.44E+03,-4.44E+03,26,188,2599,,,,,
0,8507.61,27214.5,-2.50E+03,-2.50E+03,30,156,1364,,,,,
0,13094.9,46116.6,-5681.59,-5681.59,54,273,2061,,,,,
0,6867.73,6751.36,-2195.7,-2195.7,34,108,428,,,,,
0,8581.42,11287.2,-3050.62,-3050.62,48,156,654,,,,,
0,4089.34,1319.06,-932.05,-932.05,20,51,102,,,,,
0,8801.9,29049.4,-2772.77,-2772.77,88,156,1521,,,,,
0,5573.04,7082.35,-1658.21,-1658.21,48,93,545,,,,,
0,12363,73400.5,-4.49E+03,-4.49E+03,27,249,3630,,,,,
0,5653.71,7619.97,-1857.09,-1857.09,75,104,457,,,,,
0,9918.98,26806.1,-3351.86,-3351.86,30,174,1415,,,,,
0,25372.5,253583,-15233,-15233,74,481,8345,,,,,
0,26353.2,630508,-17593,-17593,84,690,19835,,,,,
0,5327.42,3018.53,-1200.37,-1200.37,51,67,224,,,,,
0,5492.58,4249.56,-1.55E+03,-1.55E+03,14,88,292,,,,,
0,18255.9,149420,-10334,-10334,62,368,5545,,,,,
0,10661.7,25801.2,-1.26E+03,-1.26E+03,43,166,1111,,,,,
0,10456.1,36965.8,-3677.6,-3677.6,34,193,2118,,,,,
0,7392.96,14840,-2080,-2080,50,124,768,,,,,
0,3569.01,2143.28,-572.515,-572.515,7,43,161,,,,,
0,7246.74,14479,-2637.32,-2637.32,64,134,970,,,,,
0,25379.7,541796,-13545,-13545,120,558,15867,,,,,
0,9505,29985.1,-3213.9,-3213.9,106,171,1747,,,,,
0,10983.4,37363.8,-4102.33,-4102.33,122,205,1751,,,,,
0,9041.42,17034.3,-2771.07,-2771.07,74,142,844,,,,,
0,8548.09,14015.3,-2858.94,-2858.94,19,148,729,,,,,
0,9104.74,27457,-3118,-3118,53,140,1410,,,,,
0,15806.8,116139,-4.73E+03,-4.73E+03,62,271,4426,,,,,
0,8188.74,25571,-3347,-3347,57,139,1254,,,,,
0,5792.39,4212.9,-1517.45,-1517.45,117,88,318,,,,,
0,9486.06,38099,-3771.09,-3771.09,39,180,2054,,,,,
0,10637.2,26182,-4963,-4963,17,188,1310,,,,,
0,4428.67,2031.29,-1030.68,-1030.68,6,63,166,,,,,
0,5270.65,4434.87,3.69E+02,3.69E+02,22,88,292,,,,,
0,13495.2,96110,-7750,-7750,45,296,4342,,,,,
0,22837.7,411480,-7.27E+03,-7.27E+03,59,473,14125,,,,,
0,11427.1,87581.9,-3.32E+03,-3.32E+03,28,220,3450,,,,,
0,10724.2,39762,-4498,-4498,135,233,2125,,,,,
0,11309.1,45343.2,-4.71E+03,-4.71E+03,32,215,2188,,,,,
0,5717.83,11214.8,-1914.37,-1914.37,24,102,764,,,,,
0,9372.13,32700.2,-3613.27,-3613.27,77,176,1922,,,,,
0,5150.85,4791.37,-1.23E+03,-1.23E+03,22,85,343,,,,,
0,7937.17,11971.6,-2503.02,-2503.02,70,128,693,,,,,
0,12429,71452.8,-5603.94,-5603.94,28,262,3211,,,,,
0,12283.8,79279.3,-6.99E+03,-6.99E+03,37,272,3539,,,,,
0,5974.52,7375.13,-1660.92,-1660.92,52,93,545,,,,,
0,6792.68,7225.98,-1.35E+03,-1.35E+03,162,109,486,,,,,
0,10316.7,36522.3,-3.60E+03,-3.60E+03,48,196,1997,,,,,
0,7810.79,9787.2,-1801.4,-1801.4,67,107,517,,,,,
0,9042.9,37448.2,-3672.72,-3672.72,49,180,2054,,,,,
0,18098.8,202590,-7715,-7715,82,386,7339,,,,,
0,6590.17,3567,-3317,-3317,3,100,268,,,,,
0,10913,39754.3,-3863.31,-3863.31,29,193,2118,,,,,
0,11906.3,28881,-2228200,-2228200,96,219,1469,,,,,
0,19743.3,232568,-9653,-9653,52,441,7710,,,,,
0,8080.24,11424,-3396800,-3396800,23,129,583,,,,,
0,7459.33,9280.98,-3111.22,-3111.22,25,138,554,,,,,
0,13338.6,75467.9,-4.19E+03,-4.19E+03,43,264,3217,,,,,
0,6740.75,13436.8,-1566.73,-1566.73,18,96,804,,,,,
0,13481.8,90600.2,-5.43E+03,-5.43E+03,43,254,3885,,,,,
0,13828.8,140208,9.28E+02,9.28E+02,40,315,5844,,,,,
0,16140.2,117340,-9147,-9147,146,309,4433,,,,,
0,11067.1,87068.3,-3.19E+03,-3.19E+03,17,220,3450,,,,,
0,10913.9,27254.5,-4251.21,-4251.21,50,214,1469,,,,,
0,7666.97,8800,-4650,-4650,10,136,552,,,,,
0,16277.3,95702,-5959,-5959,94,339,3545,,,,,
0,13425.9,77023.6,-5432.97,-5432.97,42,262,3211,,,,,
0,12226.4,74583.6,-5.45E+03,-5.45E+03,30,249,3630,,,,,
0,11019.7,35547.4,-3.40E+03,-3.40E+03,39,234,1581,,,,,
0,3826.03,2247.36,-1103.41,-1103.41,20,54,165,,,,,
0,4752.19,2882.67,-1196.61,-1196.61,33,71,249,,,,,
0,9208.81,15635,-2743,-2743,11,140,767,,,,,
0,13869.8,104839,-6957,-6957,66,278,4427,,,,,
0,10413.5,52884,-3810,-3810,74,217,2597,,,,,
0,8260.54,10455,-2182,-2182,23,136,584,,,,,
0,19199.4,154948,-5967,-5967,75,345,5534,,,,,
0,16226.9,140698,-5579,-5579,115,367,6066,,,,,
0,13462.9,99465,-5279,-5279,42,322,4251,,,,,
0,24713.3,260239,-9.40E+03,-9.40E+03,99,537,8350,,,,,
0,8491.24,12220,-2394.31,-2394.31,80,128,693,,,,,
0,16051.6,115852,2.15E+03,2.15E+03,53,271,4426,,,,,
0,13542,79623.4,-6.18E+03,-6.18E+03,54,272,3539,,,,,
0,28001.7,856241,-16124,-16124,83,625,26243,,,,,
0,11191.7,44486,-5873,-5873,22,229,2120,,,,,
0,8371.81,12002.5,-2510.74,-2510.74,87,128,693,,,,,
0,7146.9,6904.4,-2.22E+03,-2.22E+03,16,119,395,,,,,
0,16885.1,157540,-8072,-8072,85,355,5537,,,,,
0,12754.3,69229.4,-4296.2,-4296.2,147,247,3373,,,,,
0,8202.18,10987.6,-2559.1,-2559.1,67,140,590,,,,,
0,12839.3,91204.3,-4.35E+03,-4.35E+03,50,254,3885,,,,,
0,13866.6,150757,-5860.12,-5860.12,29,282,6509,,,,,
0,13913.3,60103,-7561,-7561,82,320,2198,,,,,
0,5094.38,4092.88,-2.54E+02,-2.54E+02,17,79,317,,,,,
0,11371.5,49705.1,-4.81E+03,-4.81E+03,19,216,2677,,,,,
0,18400.6,255035,-9731,-9731,90,476,9687,,,,,
0,12816.8,51138.7,-5.71E+03,-5.71E+03,28,234,2464,,,,,
0,14242.2,124181,-6765,-6765,44,339,5633,,,,,
0,4932.46,2619.82,-1216.73,-1216.73,49,67,224,,,,,
0,5986.14,7519.91,-1763.93,-1763.93,69,104,457,,,,,
0,21197.5,517058,-11960.5,-11960.5,127,540,18067,,,,,
0,11786.8,88315,-6958,-6958,52,262,3624,,,,,
0,6605.78,13351.1,-1586.05,-1586.05,18,96,804,,,,,
0,5360.99,6627,-2032,-2032,6,68,368,,,,,
0,11348.3,85814.5,-3.85E+03,-3.85E+03,19,220,3450,,,,,
0,8410.56,25745.1,-3218.03,-3218.03,37,157,1519,,,,,
0,7958.14,25541,-2.12E+03,-2.12E+03,37,156,1364,,,,,
0,18209.8,150078,-9.48E+03,-9.48E+03,72,449,5537,,,,,
0,8595.73,11162.4,-3055.75,-3055.75,35,156,654,,,,,
0,13099.1,74711.6,-2.58E+03,-2.58E+03,33,249,3630,,,,,
0,5676.23,3653,-951,-951,24,75,187,,,,,
0,6065.01,7633.88,-1757.47,-1757.47,75,104,457,,,,,
0,4081.79,1452.12,-882.116,-882.116,31,52,133,,,,,
0,11437.3,87245.7,-3.35E+03,-3.35E+03,25,220,3450,,,,,
0,9307.28,25763.7,-3399,-3399,34,174,1415,,,,,
0,6561.79,9073,-1839,-1839,21,109,587,,,,,
0,7877.04,12822.7,-2705.96,-2705.96,15,132,806,,,,,
0,9384.6,23041.1,-3824.13,-3824.13,31,176,1313,,,,,
0,3795.82,2193.97,-1149.16,-1149.16,20,54,165,,,,,
